Disaster Group,Disaster Type,Country,Country Code,Total Deaths,Total Damage,Year,NY.GDP.PCAP,CO2 emissions (kt)
Natural,Earthquake,Ecuador,ECU,672,2438717,2016,6079.088736,39791.7
Natural,Flood,Brazil,BRA,3,121936,2016,8680.736469,447077.3
Natural,Flood,Brazil,BRA,30,121936,2016,8680.736469,447077.3
Natural,Flood,South Africa,ZAF,7,219485,2016,5735.066787,425682.9
Natural,Flood,South Africa,ZAF,6,121936,2016,5735.066787,425682.9
Natural,Storm,Fiji,FJI,45,731615,2016,5368.433492,1198.6
Natural,Flood,Haiti,HTI,5,2439,2016,1313.186095,3364.54
Natural,Storm,Haiti,HTI,546,2438717,2016,1313.186095,3364.54
Natural,Drought,Haiti,HTI,13,102426,2016,1313.186095,3364.54
Natural,Flood,Peru,PER,2,2439,2016,6163.860425,56860.3
Natural,Flood,Malaysia,MYS,13,160955,2016,9555.669593,231669.4
Natural,Flood,Serbia,SRB,13,121936,2016,5765.203352,46635.0
Natural,Flood,New Zealand,NZL,13,30484,2016,40058.19616,31185.7
Natural,Earthquake,New Zealand,NZL,2,4755498,2016,40058.19616,31185.7
Natural,Flood,Pakistan,PAK,141,2439,2016,1468.822082,181113.3
Natural,Storm,Saudi Arabia,SAU,3,60968,2016,19930.40754,561229.7
Natural,Flood,Uruguay,URY,8,3658,2016,16837.94038,6525.1
Natural,Flood,Chile,CHL,12,121936,2016,13788.24002,86504.7
Natural,Flood,Argentina,ARG,13,1219359,2016,12790.26414,183158.7
Natural,Flood,Argentina,ARG,13,2439,2016,12790.26414,183158.7
Natural,Flood,Russian Federation,RUS,13,2439,2016,8704.894531,1571517.3
Natural,Flood,Russian Federation,RUS,13,12194,2016,8704.894531,1571517.3
Natural,Flood,Uganda,UGA,13,3292,2016,753.6844055,4946.3
Natural,Storm,Myanmar,MMR,14,2439,2016,1218.217034,21860.8
Natural,Storm,Myanmar,MMR,18,3170,2016,1218.217034,21860.8
Natural,Flood,Myanmar,MMR,5,2439,2016,1218.217034,21860.8
Natural,Earthquake,Myanmar,MMR,4,12194,2016,1218.217034,21860.8
Natural,Flood,Sri Lanka,LKA,203,1463230,2016,4107.829775,23167.6
Natural,Drought,Sri Lanka,LKA,13,24387,2016,4107.829775,23167.6
Natural,Wildfire,Canada,CAN,13,4877434,2016,42315.60371,556874.1
Natural,Flood,Germany,DEU,7,2438717,2016,42136.12079,747147.2
Natural,Flood,France,FRA,5,2926461,2016,37062.53357,313835.2
Natural,Flood,Nepal,NPL,138,18290,2016,880.2248936,10735.7
Natural,Storm,Mozambique,MOZ,12,1829,2016,435.760991,7243.8
Natural,Storm,Philippines,PHL,13,5991,2016,3038.152037,120895.1
Natural,Storm,Philippines,PHL,13,14010,2016,3038.152037,120895.1
Natural,Storm,Philippines,PHL,8,61809,2016,3038.152037,120895.1
Natural,Flood,Philippines,PHL,26,11364,2016,3038.152037,120895.1
Natural,Storm,Philippines,PHL,24,126400,2016,3038.152037,120895.1
Natural,Storm,Viet Nam,VNM,1,232897,2016,2760.717101,222028.5
Natural,Storm,Viet Nam,VNM,34,426776,2016,2760.717101,222028.5
Natural,Storm,Viet Nam,VNM,25,175588,2016,2760.717101,222028.5
Natural,Storm,Viet Nam,VNM,11,191,2016,2760.717101,222028.5
Natural,Flood,Viet Nam,VNM,35,127155,2016,2760.717101,222028.5
Natural,Flood,Viet Nam,VNM,27,42678,2016,2760.717101,222028.5
Natural,Flood,Viet Nam,VNM,21,26826,2016,2760.717101,222028.5
Natural,Flood,North Macedonia,MKD,22,60968,2016,5149.586764,6962.7
Natural,Earthquake,North Macedonia,MKD,13,12194,2016,5149.586764,6962.7
Natural,Storm,Mexico,MEX,11,60968,2016,9152.737223,476394.6
Natural,Flood,Mexico,MEX,5,30484,2016,9152.737223,476394.6
Natural,Wildfire,Portugal,PRT,4,191439,2016,19991.97249,48695.2
Natural,Earthquake,Italy,ITA,296,6096793,2016,30960.73151,333344.8
Natural,Earthquake,Italy,ITA,1,243872,2016,30960.73151,333344.8
Natural,Earthquake,Italy,ITA,13,243872,2016,30960.73151,333344.8
Natural,Flood,Italy,ITA,2,121936,2016,30960.73151,333344.8
Natural,Flood,Greece,GRC,4,68284,2016,17923.96681,66848.6
Natural,Storm,Cuba,CUB,13,3170332,2016,8055.925868,27176.4
Natural,Wildfire,Israel,ISR,13,634066,2016,37690.47395,65233.0
Natural,Flood,Spain,ESP,5,60968,2016,26537.15949,248252.1
Natural,Wildfire,Chile,CHL,11,656660,2017,15034.05843,87136.9
Natural,Flood,Chile,CHL,3,2388,2017,15034.05843,87136.9
Natural,Flood,Thailand,THA,96,1193926,2017,6436.78966,267137.1
Natural,Flood,Thailand,THA,23,366535,2017,6436.78966,267137.1
Natural,Flood,Thailand,THA,9,1671,2017,6436.78966,267137.1
Natural,Flood,Albania,ALB,1,10626,2017,4531.032207,5403.7
Natural,Earthquake,Italy,ITA,29,21491,2017,32406.72032,329193.3
Natural,Storm,Italy,ITA,4,4179,2017,32406.72032,329193.3
Natural,Storm,Italy,ITA,9,257888,2017,32406.72032,329193.3
Natural,Flood,Italy,ITA,13,149241,2017,32406.72032,329193.3
Natural,Drought,Italy,ITA,13,2746031,2017,32406.72032,329193.3
Natural,Flood,Pakistan,PAK,167,131332,2017,1567.640612,198738.8
Natural,Flood,Philippines,PHL,9,9671,2017,3077.434419,133456.7
Natural,Earthquake,Philippines,PHL,8,16684,2017,3077.434419,133456.7
Natural,Earthquake,Philippines,PHL,13,2388,2017,3077.434419,133456.7
Natural,Storm,Philippines,PHL,10,2388,2017,3077.434419,133456.7
Natural,Earthquake,Philippines,PHL,3,5210,2017,3077.434419,133456.7
Natural,Storm,Philippines,PHL,13,209,2017,3077.434419,133456.7
Natural,Storm,Philippines,PHL,26,6328,2017,3077.434419,133456.7
Natural,Storm,Philippines,PHL,9,4059,2017,3077.434419,133456.7
Natural,Storm,Philippines,PHL,58,59696,2017,3077.434419,133456.7
Natural,Storm,Philippines,PHL,91,85845,2017,3077.434419,133456.7
Natural,Flood,Peru,PER,15,119393,2017,6676.308793,54274.3
Natural,Flood,Peru,PER,184,3701172,2017,6676.308793,54274.3
Natural,Storm,China,CHN,7,33430,2017,8817.045608,10089273.2
Natural,Earthquake,China,CHN,13,37012,2017,8817.045608,10089273.2
Natural,Earthquake,China,CHN,8,2388,2017,8817.045608,10089273.2
Natural,Storm,China,CHN,13,238785,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,1,127750,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,10,111035,2017,8817.045608,10089273.2
Natural,Storm,China,CHN,9,72830,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,78,7163559,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,11,137302,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,1,330718,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,13,173119,2017,8817.045608,10089273.2
Natural,Storm,China,CHN,13,4298,2017,8817.045608,10089273.2
Natural,Storm,China,CHN,36,4059350,2017,8817.045608,10089273.2
Natural,Storm,China,CHN,19,90738,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,12,44175,2017,8817.045608,10089273.2
Natural,Storm,China,CHN,13,68054,2017,8817.045608,10089273.2
Natural,Earthquake,China,CHN,29,596963,2017,8817.045608,10089273.2
Natural,Storm,China,CHN,8,4178743,2017,8817.045608,10089273.2
Natural,Mass movement (wet),China,CHN,35,2746,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,40,376087,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,16,431007,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,23,89544,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,18,512194,2017,8817.045608,10089273.2
Natural,Storm,China,CHN,12,66860,2017,8817.045608,10089273.2
Natural,Flood,China,CHN,8,587412,2017,8817.045608,10089273.2
Natural,Drought,China,CHN,13,145659,2017,8817.045608,10089273.2
Natural,Flood,India,IND,284,298482,2017,1957.969813,2308804.4
Natural,Flood,India,IND,514,1870883,2017,1957.969813,2308804.4
Natural,Flood,India,IND,14,358178,2017,1957.969813,2308804.4
Natural,Flood,French Polynesia,PYF,13,2388,2017,19743.95902,293627.4
Natural,Storm,Mozambique,MOZ,7,20297,2017,464.2947213,7162.3
Natural,Mass movement (wet),Indonesia,IDN,12,2388,2017,3839.785075,515395.7
Natural,Mass movement (wet),Indonesia,IDN,28,13133,2017,3839.785075,515395.7
Natural,Flood,Indonesia,IDN,8,22685,2017,3839.785075,515395.7
Natural,Flood,Indonesia,IDN,7,2388,2017,3839.785075,515395.7
Natural,Wildfire,Australia,AUS,13,23879,2017,53954.55349,397149.4
Natural,Storm,Australia,AUS,12,3223601,2017,53954.55349,397149.4
Natural,Storm,Australia,AUS,13,585024,2017,53954.55349,397149.4
Natural,Storm,Madagascar,MDG,81,23879,2017,503.4980587,3481.0
Natural,Storm,France,FRA,2,656660,2017,38781.04949,317721.2
Natural,Mass movement (wet),Colombia,COL,329,119393,2017,6449.970987,75674.0
Natural,Mass movement (wet),Colombia,COL,20,2388,2017,6449.970987,75674.0
Natural,Flood,Colombia,COL,12,2388,2017,6449.970987,75674.0
Natural,Storm,Zimbabwe,ZWE,251,225652,2017,1192.107012,9781.0
Natural,Flood,Angola,AGO,11,2388,2017,2439.374441,25064.8
Natural,Flood,Niger,NER,56,11939,2017,514.543398,1901.0
Natural,Flood,Canada,CAN,2,238785,2017,45129.4293,568175.9
Natural,Storm,Dominican Republic,DOM,5,75217,2017,7513.497982,23551.3
Natural,Flood,Bangladesh,BGD,13,152823,2017,1815.610262,87658.0
Natural,Flood,Bangladesh,BGD,144,596963,2017,1815.610262,87658.0
Natural,Storm,Russian Federation,RUS,16,2388,2017,10720.33203,1594550.3
Natural,Flood,Sri Lanka,LKA,293,464437,2017,4388.201906,23140.5
Natural,Storm,Sri Lanka,LKA,27,413099,2017,4388.201906,23140.5
Natural,Storm,Mexico,MEX,13,2388,2017,9693.330091,474498.5
Natural,Earthquake,Mexico,MEX,98,2746031,2017,9693.330091,474498.5
Natural,Earthquake,Mexico,MEX,369,7163559,2017,9693.330091,474498.5
Natural,Wildfire,Portugal,PRT,64,276991,2017,21490.42986,53272.7
Natural,Wildfire,Portugal,PRT,45,596963,2017,21490.42986,53272.7
Natural,Storm,South Africa,ZAF,9,337881,2017,6734.475153,435214.5
Natural,Storm,South Africa,ZAF,11,382056,2017,6734.475153,435214.5
Natural,Wildfire,South Africa,ZAF,9,501449,2017,6734.475153,435214.5
Natural,Drought,South Africa,ZAF,13,1432712,2017,6734.475153,435214.5
Natural,Flood,Brazil,BRA,14,119393,2017,9896.718895,455684.8
Natural,Flood,New Zealand,NZL,13,84769,2017,42910.97284,32927.4
Natural,Storm,New Zealand,NZL,13,23879,2017,42910.97284,32927.4
Natural,Flood,Japan,JPN,37,835749,2017,38834.05293,1150835.0
Natural,Storm,Japan,JPN,2,2388,2017,38834.05293,1150835.0
Natural,Storm,Japan,JPN,8,1193926,2017,38834.05293,1150835.0
Natural,Storm,Japan,JPN,2,596963,2017,38834.05293,1150835.0
Natural,Flood,Nepal,NPL,176,710386,2017,1027.965474,13265.3
Natural,Flood,Viet Nam,VNM,1,424,2017,2992.071532,229877.4
Natural,Flood,Viet Nam,VNM,14,1552,2017,2992.071532,229877.4
Natural,Storm,Viet Nam,VNM,9,84769,2017,2992.071532,229877.4
Natural,Flood,Viet Nam,VNM,39,105066,2017,2992.071532,229877.4
Natural,Storm,Viet Nam,VNM,1,1707315,2017,2992.071532,229877.4
Natural,Storm,Viet Nam,VNM,14,577860,2017,2992.071532,229877.4
Natural,Storm,Viet Nam,VNM,123,1193926,2017,2992.071532,229877.4
Natural,Flood,Viet Nam,VNM,75,0,2017,2992.071532,229877.4
Natural,Storm,Turkey,TUR,13,716356,2017,10695.5502,418098.2
Natural,Storm,Croatia,HRV,13,192222,2017,13592.25452,17407.9
Natural,Storm,Germany,DEU,3,189834,2017,44652.58917,732204.2
Natural,Storm,Germany,DEU,2,883506,2017,44652.58917,732204.2
Natural,Storm,Austria,AUT,3,140883,2017,47429.15846,65867.7
Natural,Storm,Czechia,CZE,13,3462,2017,20636.19995,103549.9
Natural,Storm,Poland,POL,6,328330,2017,13815.49995,312769.9
Natural,Mass movement (wet),Sierra Leone,SLE,1102,35818,2017,484.4561288,1120.0
Natural,Storm,Antigua and Barbuda,ATG,1,298482,2017,16803.87023,500.1
Natural,Storm,Cuba,CUB,10,644720,2017,8543.330067,26241.3
Natural,Storm,Puerto Rico,PRI,64,81186997,2017,31108.75275,293627.4
Natural,Storm,Sint Maarten (Dutch part),SXM,4,2984816,2017,33351.70655,293627.4
Natural,Storm,Turks and Caicos Islands,TCA,13,596963,2017,25659.19586,293627.4
Natural,Storm,Dominica,DMA,64,1738357,2017,7408.091301,165.6
Natural,Storm,Romania,ROU,9,8716,2017,10727.97086,74208.1
Natural,Storm,Costa Rica,CRI,13,220876,2017,12118.13362,8173.5
Natural,Flood,Spain,ESP,13,174819,2018,30379.72111,258373.2
Natural,Storm,France,FRA,6,233092,2018,41557.85486,306948.4
Natural,Flood,France,FRA,13,433551,2018,41557.85486,306948.4
Natural,Flood,France,FRA,14,396256,2018,41557.85486,306948.4
Natural,Storm,Philippines,PHL,3,14326,2018,3194.672701,139119.1
Natural,Volcanic activity,Philippines,PHL,13,4154,2018,3194.672701,139119.1
Natural,Storm,Philippines,PHL,13,3578,2018,3194.672701,139119.1
Natural,Storm,Philippines,PHL,16,102560,2018,3194.672701,139119.1
Natural,Storm,Philippines,PHL,84,37333,2018,3194.672701,139119.1
Natural,Storm,Philippines,PHL,5,22144,2018,3194.672701,139119.1
Natural,Storm,Philippines,PHL,12,355465,2018,3194.672701,139119.1
Natural,Storm,Philippines,PHL,182,124416,2018,3194.672701,139119.1
Natural,Earthquake,Indonesia,IDN,1,93237,2018,3902.661676,568007.6
Natural,Earthquake,Indonesia,IDN,14,33798,2018,3902.661676,568007.6
Natural,Earthquake,Indonesia,IDN,564,920713,2018,3902.661676,568007.6
Natural,Earthquake,Indonesia,IDN,10,5827,2018,3902.661676,568007.6
Natural,Earthquake,Indonesia,IDN,4140,1689917,2018,3902.661676,568007.6
Natural,Volcanic activity,Indonesia,IDN,453,291365,2018,3902.661676,568007.6
Natural,Earthquake,Papua New Guinea,PNG,145,71093,2018,2584.327802,7114.0
Natural,Storm,Germany,DEU,5,685844,2018,47939.27829,707770.2
Natural,Drought,Argentina,ARG,13,3962564,2018,11795.16275,176894.6
Natural,Flood,Mozambique,MOZ,11,5944,2018,510.3799965,6875.1
Natural,Flood,Brazil,BRA,4,11655,2018,9121.020995,433838.8
Natural,Flood,Brazil,BRA,3,50115,2018,9121.020995,433838.8
Natural,Storm,India,IND,42,116546,2018,1974.377731,2458175.9
Natural,Storm,India,IND,18,116546,2018,1974.377731,2458175.9
Natural,Storm,India,IND,143,27971,2018,1974.377731,2458175.9
Natural,Storm,India,IND,61,58273,2018,1974.377731,2458175.9
Natural,Storm,India,IND,32,58273,2018,1974.377731,2458175.9
Natural,Flood,India,IND,15,11655,2018,1974.377731,2458175.9
Natural,Storm,India,IND,54,29137,2018,1974.377731,2458175.9
Natural,Flood,India,IND,12,2914,2018,1974.377731,2458175.9
Natural,Flood,India,IND,504,3324452,2018,1974.377731,2458175.9
Natural,Storm,India,IND,85,1072223,2018,1974.377731,2458175.9
Natural,Storm,India,IND,45,903232,2018,1974.377731,2458175.9
Natural,Storm,India,IND,8,116546,2018,1974.377731,2458175.9
Natural,Drought,India,IND,13,1282006,2018,1974.377731,2458175.9
Natural,Storm,China,CHN,21,995303,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,2,1689917,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,14,171323,2018,9905.406383,10567262.0
Natural,Flood,China,CHN,112,2039555,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,14,664312,2018,9905.406383,10567262.0
Natural,Flood,China,CHN,77,434717,2018,9905.406383,10567262.0
Natural,Flood,China,CHN,2,78086,2018,9905.406383,10567262.0
Natural,Earthquake,China,CHN,13,33798,2018,9905.406383,10567262.0
Natural,Flood,China,CHN,3,910554,2018,9905.406383,10567262.0
Natural,Flood,China,CHN,16,618497,2018,9905.406383,10567262.0
Natural,Flood,China,CHN,11,323998,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,13,571075,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,1,279710,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,2,219106,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,13,93120,2018,9905.406383,10567262.0
Natural,Earthquake,China,CHN,13,58273,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,13,897404,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,3,427724,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,53,6293484,2018,9905.406383,10567262.0
Natural,Flood,China,CHN,18,920713,2018,9905.406383,10567262.0
Natural,Storm,China,CHN,13,139039,2018,9905.406383,10567262.0
Natural,Storm,Italy,ITA,12,1282006,2018,34622.16967,324884.2
Natural,Volcanic activity,Italy,ITA,13,134028,2018,34622.16967,324884.2
Natural,Flood,Nigeria,NGA,199,320502,2018,2125.834491,113633.1
Natural,Storm,Fiji,FJI,7,11655,2018,6073.394579,1387.2
Natural,Storm,Fiji,FJI,13,58273,2018,6073.394579,1387.2
Natural,Flood,Rwanda,RWA,24,25640,2018,768.9436612,1403.4
Natural,Flood,Rwanda,RWA,24,12820,2018,768.9436612,1403.4
Natural,Mass movement (wet),Rwanda,RWA,18,32633,2018,768.9436612,1403.4
Natural,Flood,Rwanda,RWA,10,12820,2018,768.9436612,1403.4
Natural,Flood,Russian Federation,RUS,8,11655,2018,11287.35449,1661000.0
Natural,Flood,Kenya,KEN,72,407911,2018,1845.783414,19253.9
Natural,Flood,Australia,AUS,13,13286,2018,57273.52048,396059.9
Natural,Drought,Australia,AUS,13,1398552,2018,57273.52048,396059.9
Natural,Flood,Somalia,SOM,5,93237,2018,537.1592902,656.1
Natural,Drought,Guatemala,GTM,13,52060,2018,4485.752135,18075.7
Natural,Storm,Canada,CAN,13,378775,2018,46548.63841,579573.9
Natural,Mass movement (wet),Ethiopia,ETH,12,42,2018,758.2976945,17028.4
Natural,Earthquake,Japan,JPN,5,3787745,2018,39751.1331,1111115.3
Natural,Flood,Japan,JPN,246,11071871,2018,39751.1331,1111115.3
Natural,Storm,Japan,JPN,17,14568251,2018,39751.1331,1111115.3
Natural,Earthquake,Japan,JPN,41,1456825,2018,39751.1331,1111115.3
Natural,Storm,Japan,JPN,4,5244570,2018,39751.1331,1111115.3
Natural,Flood,Viet Nam,VNM,33,26806,2018,3267.225069,286139.3
Natural,Storm,Viet Nam,VNM,34,256401,2018,3267.225069,286139.3
Natural,Storm,Viet Nam,VNM,13,2331,2018,3267.225069,286139.3
Natural,Flood,Viet Nam,VNM,14,29137,2018,3267.225069,286139.3
Natural,Storm,Viet Nam,VNM,19,20046,2018,3267.225069,286139.3
Natural,Wildfire,Sweden,SWE,13,118877,2018,54589.06039,35915.9
Natural,Storm,Portugal,PRT,2,134611,2018,23562.55452,49461.2
Natural,Storm,Mexico,MEX,6,625619,2018,10130.3207,444898.4
Natural,Storm,Mexico,MEX,14,8164,2018,10130.3207,444898.4
Natural,Drought,El Salvador,SLV,13,43122,2018,4145.862351,6844.9
Natural,Flood,Tunisia,TUN,6,41957,2018,3577.175342,31023.1
Natural,Flood,Qatar,QAT,13,11655,2018,66264.08117,87099.4
Natural,Flood,Trinidad and Tobago,TTO,13,4312,2018,16328.12689,17763.7
Natural,Storm,Armenia,ARM,13,2123,2018,4391.92327,5712.2
Natural,Flood,New Zealand,NZL,13,29137,2018,43236.88669,32409.0
Natural,Drought,Uruguay,URY,13,582730,2018,19026.04982,6545.7
Natural,Drought,Panama,PAN,13,83913,2018,16156.07429,9918.8
Natural,Flood,Indonesia,IDN,206,117906,2019,4151.227554,605290.6
Natural,Flood,Indonesia,IDN,18,17171,2019,4151.227554,605290.6
Natural,Flood,Indonesia,IDN,66,1373658,2019,4151.227554,605290.6
Natural,Flood,Spain,ESP,4,66393,2019,29581.51855,241886.5
Natural,Flood,Spain,ESP,7,2861787,2019,29581.51855,241886.5
Natural,Storm,Madagascar,MDG,5,28618,2019,512.2796656,3927.7
Natural,Earthquake,Philippines,PHL,25,57236,2019,3413.849044,145871.3
Natural,Storm,Philippines,PHL,4,432061,2019,3413.849044,145871.3
Natural,Earthquake,Philippines,PHL,9,6019,2019,3413.849044,145871.3
Natural,Storm,Philippines,PHL,19,41210,2019,3413.849044,145871.3
Natural,Storm,Philippines,PHL,4,124947,2019,3413.849044,145871.3
Natural,Storm,Philippines,PHL,63,17997,2019,3413.849044,145871.3
Natural,Drought,Philippines,PHL,13,29305,2019,3413.849044,145871.3
Natural,Flood,Australia,AUS,3,2289430,2019,55049.57192,395199.1
Natural,Wildfire,Australia,AUS,32,2289430,2019,55049.57192,395199.1
Natural,Storm,Mozambique,MOZ,603,2289430,2019,512.2157638,7530.2
Natural,Storm,Mozambique,MOZ,45,263284,2019,512.2157638,7530.2
Natural,Earthquake,Pakistan,PAK,39,19460,2019,1437.165833,184096.3
Natural,Earthquake,China,CHN,2,2289,2019,10143.86022,10762824.0
Natural,Flood,China,CHN,300,7097232,2019,10143.86022,10762824.0
Natural,Earthquake,China,CHN,13,1488129,2019,10143.86022,10762824.0
Natural,Storm,China,CHN,6,165984,2019,10143.86022,10762824.0
Natural,Storm,China,CHN,72,11447148,2019,10143.86022,10762824.0
Natural,Mass movement (wet),China,CHN,38,228943,2019,10143.86022,10762824.0
Natural,Storm,China,CHN,13,149958,2019,10143.86022,10762824.0
Natural,Flood,China,CHN,13,360585,2019,10143.86022,10762824.0
Natural,Storm,China,CHN,3,301060,2019,10143.86022,10762824.0
Natural,Flood,China,CHN,14,103024,2019,10143.86022,10762824.0
Natural,Flood,South Africa,ZAF,73,57236,2019,6702.526617,446626.0
Natural,Drought,South Africa,ZAF,13,154536,2019,6702.526617,446626.0
Natural,Flood,Nepal,NPL,119,233522,2019,1185.682318,13860.5
Natural,Flood,Bangladesh,BGD,114,85854,2019,2122.078397,92645.0
Natural,Storm,Bangladesh,BGD,40,6622,2019,2122.078397,92645.0
Natural,Storm,India,IND,50,2071934,2019,2050.1638,2423951.4
Natural,Flood,India,IND,1900,11447148,2019,2050.1638,2423951.4
Natural,Flood,Canada,CAN,1,915772,2019,46374.15275,566001.8
Natural,Storm,Canada,CAN,1,314797,2019,46374.15275,566001.8
Natural,Flood,Libya,LBY,4,8127,2019,10542.42902,54692.7
Natural,Storm,Mexico,MEX,1,438426,2019,10434.57837,451828.8
Natural,Earthquake,Albania,ALB,13,51512,2019,5396.214243,4993.3
Natural,Earthquake,Albania,ALB,51,801300,2019,5396.214243,4993.3
Natural,Flood,Viet Nam,VNM,27,51512,2019,3491.09141,341716.8
Natural,Flood,Viet Nam,VNM,10,14881,2019,3491.09141,341716.8
Natural,Storm,Viet Nam,VNM,3,4579,2019,3491.09141,341716.8
Natural,Flood,Japan,JPN,1,114471,2019,40415.95676,1073645.3
Natural,Storm,Japan,JPN,13,11447,2019,40415.95676,1073645.3
Natural,Storm,Japan,JPN,99,19460151,2019,40415.95676,1073645.3
Natural,Storm,Japan,JPN,3,10416904,2019,40415.95676,1073645.3
Natural,Flood,Russian Federation,RUS,31,526569,2019,11536.25879,1703588.7
Natural,Wildfire,Russian Federation,RUS,13,121340,2019,11536.25879,1703588.7
Natural,Flood,Russian Federation,RUS,13,20605,2019,11536.25879,1703588.7
Natural,Flood,Russian Federation,RUS,13,9158,2019,11536.25879,1703588.7
Natural,Storm,France,FRA,5,360585,2019,40494.89829,300561.6
Natural,Storm,France,FRA,2,114471,2019,40494.89829,300561.6
Natural,Flood,Kenya,KEN,285,11308,2020,1936.250755,19446.8
Natural,Drought,Kenya,KEN,13,282691,2020,1936.250755,19446.8
Natural,Flood,Sudan,SDN,155,282691,2020,608.3325195,20796.1
Natural,Flood,Israel,ISR,7,655844,2020,44846.7916,58471.8
Natural,Earthquake,Turkey,TUR,41,0,2020,8638.739133,407406.2
Natural,Flood,Turkey,TUR,7,39577,2020,8638.739133,407406.2
Natural,Earthquake,Turkey,TUR,115,508845,2020,8638.739133,407406.2
Natural,Flood,Turkey,TUR,16,282691,2020,8638.739133,407406.2
Natural,Earthquake,Puerto Rico,PRI,4,904613,2020,31427.42911,293627.4
Natural,Earthquake,Puerto Rico,PRI,13,169615,2020,31427.42911,293627.4
Natural,Storm,Puerto Rico,PRI,1,67620,2020,31427.42911,293627.4
Natural,Volcanic activity,Philippines,PHL,1,74631,2020,3224.422811,133471.3
Natural,Storm,Philippines,PHL,5,35167,2020,3224.422811,133471.3
Natural,Earthquake,Philippines,PHL,1,2827,2020,3224.422811,133471.3
Natural,Storm,Philippines,PHL,3,211,2020,3224.422811,133471.3
Natural,Storm,Philippines,PHL,31,569108,2020,3224.422811,133471.3
Natural,Storm,Philippines,PHL,31,98490,2020,3224.422811,133471.3
Natural,Storm,Philippines,PHL,111,476052,2020,3224.422811,133471.3
Natural,Storm,Philippines,PHL,9,2593,2020,3224.422811,133471.3
Natural,Flood,Pakistan,PAK,410,1696149,2020,1322.314785,184111.2
Natural,Flood,Indonesia,IDN,6,11308,2020,3895.618152,563197.0
Natural,Flood,Indonesia,IDN,2,8142,2020,3895.618152,563197.0
Natural,Flood,Indonesia,IDN,7,2375,2020,3895.618152,563197.0
Natural,Flood,Indonesia,IDN,105,11308,2020,3895.618152,563197.0
Natural,Storm,Fiji,FJI,1,14700,2020,4815.689148,1028.2
Natural,Storm,Fiji,FJI,5,1266,2020,4815.689148,1028.2
Natural,Storm,Australia,AUS,13,1696149,2020,51868.24756,378996.8
Natural,Flood,Australia,AUS,1,1356919,2020,51868.24756,378996.8
Natural,Storm,Australia,AUS,13,1356919,2020,51868.24756,378996.8
Natural,Storm,Spain,ESP,17,356191,2020,26984.29628,202705.8
Natural,Storm,France,FRA,18,1093451,2020,39179.74426,267154.7
Natural,Flood,France,FRA,2,59931,2020,39179.74426,267154.7
Natural,Flood,Brazil,BRA,61,339230,2020,6923.699912,414138.8
Natural,Flood,Brazil,BRA,5,56538,2020,6923.699912,414138.8
Natural,Flood,Brazil,BRA,60,84807,2020,6923.699912,414138.8
Natural,Storm,Brazil,BRA,12,113077,2020,6923.699912,414138.8
Natural,Flood,Brazil,BRA,21,84807,2020,6923.699912,414138.8
Natural,Drought,Brazil,BRA,13,3392297,2020,6923.699912,414138.8
Natural,Flood,Mongolia,MNG,8,1922,2020,4041.174146,21184.7
Natural,Flood,Peru,PER,15,11308,2020,6063.626923,46578.9
Natural,Flood,Nigeria,NGA,155,113077,2020,2074.613747,111978.1
Natural,Flood,New Zealand,NZL,13,32792,2020,41760.59478,31359.7
Natural,Wildfire,New Zealand,NZL,13,11308,2020,41760.59478,31359.7
Natural,Flood,New Zealand,NZL,13,80284,2020,41760.59478,31359.7
Natural,Storm,Italy,ITA,3,67846,2020,31922.91916,281286.8
Natural,Flood,Italy,ITA,3,67846,2020,31922.91916,281286.8
Natural,Flood,Italy,ITA,13,11308,2020,31922.91916,281286.8
Natural,Flood,India,IND,29,11308,2020,1913.219733,2200836.3
Natural,Storm,India,IND,90,15265339,2020,1913.219733,2200836.3
Natural,Storm,India,IND,6,927228,2020,1913.219733,2200836.3
Natural,Flood,India,IND,1922,8480744,2020,1913.219733,2200836.3
Natural,Flood,India,IND,152,4523063,2020,1913.219733,2200836.3
Natural,Storm,India,IND,14,678459,2020,1913.219733,2200836.3
Natural,Flood,Argentina,ARG,3,11308,2020,8500.837939,154535.9
